생산일,코드,권역,지역,예측일자,어종,어종타입,물때,물때점수,최소파고,평균파고,최대파고,파고점수,최소수온,평균수온,최대수온,수온점수,최저기온,평균기온,최대기온,기온점수,최소풍속,평균풍속,최대풍속,풍속점수,특보,특보점수,총점수,예보지수
20210713,SF14,남해동부,거제도,20210714,우럭,RF,12,4,0.1,0.2,0.2,5,22,23,23,3,26,27,28,5,2,4,6,3,-,5,3.96,보통
20210713,SF11,황해중부,국화도,20210714,우럭,RF,12,4,0.1,0.1,0.2,5,20,20,21,4,25,25,30,5,3,5,6,3,-,5,4.16,좋음
20210713,SF56,제주도,김녕,20210714,벵에돔,OP,12,3,0.1,0.1,0.2,5,24,27,27,1,26,27,29,5,1,3,5,4,-,5,3.64,보통
20210713,SF57,제주도,김녕,20210714,농어,SB,12,2,0.1,0.1,0.2,5,24,27,27,2,26,27,29,5,1,3,5,4,-,5,3.68,보통
20210713,SF58,제주도,김녕,20210714,돌돔,RB,12,5,0.1,0.1,0.2,5,24,27,27,3,26,27,29,5,1,3,5,4,-,5,4.36,좋음
20210713,SF59,제주도,김녕,20210714,참돔,RP,12,2,0.1,0.1,0.2,5,24,27,27,2,26,27,29,5,1,3,5,4,-,5,3.68,보통
20210713,SF49,황해중부,모항항,20210714,우럭,RF,12,4,1.0,1.0,1.1,3,20,21,22,4,23,23,28,4,7,8,9,3,-,5,3.4,보통
20210713,SF50,황해중부,모항항,20210714,감성돔,BP,12,3,1.0,1.0,1.1,3,20,21,22,3,23,23,28,4,7,8,9,3,-,5,3.04,보통
20210713,SF51,황해중부,방포항,20210714,우럭,RF,12,4,0.6,0.7,0.7,3,21,22,23,3,23,23,29,4,5,6,8,3,-,5,3.2,보통
20210713,SF74,남해동부,부산남부,20210714,우럭,RF,12,4,0.4,0.5,0.5,4,20,20,22,4,26,27,31,5,3,4,5,4,-,5,4.04,좋음
20210713,SF75,남해동부,부산남부,20210714,감성돔,BP,12,3,0.4,0.5,0.5,4,20,20,22,4,26,27,31,5,3,4,5,4,-,5,3.88,보통
20210713,SF76,남해동부,부산남부,20210714,돌돔,RB,12,5,0.4,0.5,0.5,4,20,20,22,4,26,27,31,5,3,4,5,4,-,5,4.2,좋음
20210713,SF77,남해동부,부산남부,20210714,참돔,RP,12,2,0.4,0.5,0.5,4,20,20,22,5,26,27,31,5,3,4,5,4,-,5,3.92,보통
20210713,SF78,남해동부,부산남부,20210714,벵에돔,OP,12,3,0.4,0.5,0.5,4,20,20,22,5,26,27,31,5,3,4,5,4,-,5,4.08,좋음
20210713,SF79,남해동부,부산남부,20210714,농어,SB,12,2,0.4,0.5,0.5,4,20,20,22,5,26,27,31,5,3,4,5,4,-,5,3.92,보통
20210713,SF67,남해동부,부산동부,20210714,우럭,RF,12,4,0.2,0.2,0.3,5,21,21,22,4,26,26,31,5,6,7,8,3,-,5,4.16,좋음
20210713,SF68,남해동부,부산동부,20210714,감성돔,BP,12,3,0.2,0.2,0.3,5,21,21,22,3,26,26,31,5,6,7,8,3,-,5,3.8,보통
20210713,SF69,남해동부,부산동부,20210714,참돔,RP,12,2,0.2,0.2,0.3,5,21,21,22,4,26,26,31,5,6,7,8,3,-,5,3.84,보통
20210713,SF70,남해동부,부산동부,20210714,벵에돔,OP,12,3,0.2,0.2,0.3,5,21,21,22,4,26,26,31,5,6,7,8,3,-,5,4.0,좋음
20210713,SF71,남해동부,부산동부,20210714,농어,SB,12,2,0.2,0.2,0.3,5,21,21,22,4,26,26,31,5,6,7,8,3,-,5,3.84,보통
20210713,SF60,남해동부,부산서부,20210714,우럭,RF,12,4,0.3,0.3,0.4,4,21,22,23,3,26,26,31,5,4,6,8,3,-,5,3.6,보통
20210713,SF61,남해동부,부산서부,20210714,감성돔,BP,12,3,0.3,0.3,0.4,4,21,22,23,3,26,26,31,5,4,6,8,3,-,5,3.44,보통
20210713,SF62,남해동부,부산서부,20210714,돌돔,RB,12,5,0.3,0.3,0.4,4,21,22,23,4,26,26,31,5,4,6,8,3,-,5,3.96,보통
20210713,SF63,남해동부,부산서부,20210714,참돔,RP,12,2,0.3,0.3,0.4,4,21,22,23,4,26,26,31,5,4,6,8,3,-,5,3.48,보통
20210713,SF64,남해동부,부산서부,20210714,벵에돔,OP,12,3,0.3,0.3,0.4,4,21,22,23,4,26,26,31,5,4,6,8,3,-,5,3.64,보통
20210713,SF65,남해동부,부산서부,20210714,농어,SB,12,2,0.3,0.3,0.4,4,21,22,23,4,26,26,31,5,4,6,8,3,-,5,3.48,보통
20210713,SF1,황해남부,상왕등도,20210714,감성돔,BP,12,3,0.2,0.3,0.4,4,22,22,22,3,24,24,27,5,5,7,8,3,-,5,3.44,보통
20210713,SF29,황해남부,상태도,20210714,농어,SB,12,2,0.7,0.8,0.8,3,22,22,24,4,26,26,28,5,9,9,10,2,-,5,2.6,나쁨
20210713,SF31,황해남부,상태도,20210714,참돔,RP,12,2,0.7,0.8,0.8,3,22,22,24,4,26,26,28,5,9,9,10,2,-,5,2.6,나쁨
20210713,SF32,황해남부,상태도,20210714,돌돔,RB,12,5,0.7,0.8,0.8,3,22,22,24,4,26,26,28,5,9,9,10,2,-,5,2.6,나쁨
20210713,SF33,황해남부,상태도,20210714,우럭,RF,12,4,0.7,0.8,0.8,3,22,22,24,3,26,26,28,5,9,9,10,2,-,5,2.6,나쁨
20210713,SF34,황해남부,상태도,20210714,감성돔,BP,12,3,0.7,0.8,0.8,3,22,22,24,3,26,26,28,5,9,9,10,2,-,5,2.6,나쁨
20210713,SF7,제주도,서귀포,20210714,벵에돔,OP,12,3,0.6,0.6,0.7,3,24,25,25,1,26,26,28,5,3,4,4,4,-,5,2.92,나쁨
20210713,SF10,제주도,성산포,20210714,돌돔,RB,12,5,0.1,0.1,0.2,5,23,25,25,5,26,26,28,5,7,8,9,3,-,5,4.52,좋음
20210713,SF15,황해남부,신시도,20210714,우럭,RF,12,4,0.3,0.3,0.4,4,21,22,22,3,24,25,25,5,4,6,8,3,-,5,3.6,보통
20210713,SF16,남해서부,신지도,20210714,우럭,RF,12,4,0.1,0.1,0.2,5,22,22,23,3,25,26,27,5,3,4,5,4,-,5,4.2,좋음
20210713,SF54,동해중부,아야진항,20210714,우럭,RF,12,4,0.2,0.2,0.3,5,21,21,22,4,25,25,28,5,1,4,6,3,-,5,4.16,좋음
20210713,SF55,동해중부,아야진항,20210714,감성돔,BP,12,3,0.2,0.2,0.3,5,21,21,22,3,25,25,28,5,1,4,6,3,-,5,3.8,보통
20210713,SF24,황해중부,어청도,20210714,농어,SB,12,2,1.1,1.1,1.2,2,22,22,23,4,24,24,25,5,6,8,9,3,-,5,2.4,나쁨
20210713,SF25,황해중부,어청도,20210714,참돔,RP,12,2,1.1,1.1,1.2,2,22,22,23,4,24,24,25,5,6,8,9,3,-,5,2.4,나쁨
20210713,SF26,황해중부,어청도,20210714,돌돔,RB,12,5,1.1,1.1,1.2,2,22,22,23,4,24,24,25,5,6,8,9,3,-,5,2.4,나쁨
20210713,SF27,황해중부,어청도,20210714,우럭,RF,12,4,1.1,1.1,1.2,2,22,22,23,3,24,24,25,5,6,8,9,3,-,5,2.4,나쁨
20210713,SF28,황해중부,어청도,20210714,감성돔,BP,12,3,1.1,1.1,1.2,2,22,22,23,3,24,24,25,5,6,8,9,3,-,5,2.4,나쁨
20210713,SF4,남해서부,연도,20210714,감성돔,BP,12,3,0.4,0.5,0.6,3,23,25,25,1,26,26,28,5,3,4,4,4,-,5,2.92,나쁨
20210713,SF47,황해중부,영흥도,20210714,우럭,RF,12,4,0.2,0.2,0.3,5,19,19,21,5,23,23,28,4,4,5,7,3,-,5,4.32,좋음
20210713,SF48,황해중부,영흥도,20210714,농어,SB,12,2,0.2,0.2,0.3,5,19,19,21,5,23,23,28,4,4,5,7,3,-,5,4.0,좋음
20210713,SF52,동해중부,외옹치항,20210714,우럭,RF,12,4,0.2,0.2,0.3,5,21,21,22,4,24,24,28,5,2,4,6,3,-,5,4.16,좋음
20210713,SF53,동해중부,외옹치항,20210714,감성돔,BP,12,3,0.2,0.2,0.3,5,21,21,22,3,24,24,28,5,2,4,6,3,-,5,3.8,보통
20210713,SF8,남해동부,욕지도,20210714,벵에돔,OP,12,3,0.4,0.4,0.5,4,23,25,25,1,26,26,27,5,4,4,5,4,-,5,3.28,보통
20210713,SF5,동해남부,울산,20210714,감성돔,BP,12,3,0.2,0.3,0.4,4,18,18,19,5,26,26,30,5,6,7,8,3,-,5,3.84,보통
20210713,SF6,동해남부,울진후정,20210714,감성돔,BP,12,3,0.1,0.1,0.2,5,23,24,24,2,23,23,25,4,2,2,3,4,-,5,3.8,보통
20210713,SF3,남해서부,추자도,20210714,감성돔,BP,12,3,0.9,1.0,1.2,2,24,25,25,1,26,26,27,5,2,5,7,3,-,5,2.4,나쁨
20210713,SF40,동해남부,포항,20210714,농어,SB,12,2,0.1,0.1,0.2,5,23,24,24,3,26,26,30,5,2,3,5,4,-,5,3.88,보통
20210713,SF42,동해남부,포항,20210714,감성돔,BP,12,3,0.1,0.1,0.2,5,23,24,24,2,26,26,30,5,2,3,5,4,-,5,3.84,보통
20210713,SF43,동해남부,포항,20210714,벵에돔,OP,12,3,0.1,0.1,0.2,5,23,24,24,2,26,26,30,5,2,3,5,4,-,5,3.84,보통
20210713,SF9,황해남부,하조도,20210714,돌돔,RB,12,5,0.1,0.1,0.2,5,19,21,21,4,23,25,25,5,5,6,7,3,-,5,4.32,좋음
20210713,SF44,동해남부,후포,20210714,벵에돔,OP,12,3,0.1,0.1,0.2,5,23,25,25,1,25,25,27,5,1,1,3,4,-,5,3.64,보통
20210713,SF45,동해남부,후포,20210714,감성돔,BP,12,3,0.1,0.1,0.2,5,23,25,25,1,25,25,27,5,1,1,3,4,-,5,3.64,보통
20210713,SF46,동해남부,후포,20210714,우럭,RF,12,4,0.1,0.1,0.2,5,23,25,25,2,25,25,27,5,1,1,3,4,-,5,4.0,좋음
20210713,SF2,황해남부,가거도,20210715,감성돔,BP,13,3,0.8,0.9,1.0,3,24,25,26,1,25,26,26,5,6,6,7,3,-,5,2.68,나쁨
20210713,SF35,남해서부,거문도,20210715,농어,SB,13,2,0.2,0.2,0.3,5,24,25,25,3,25,25,28,5,1,2,4,4,-,5,3.88,보통
20210713,SF37,남해서부,거문도,20210715,참돔,RP,13,2,0.2,0.2,0.3,5,24,25,25,3,25,25,28,5,1,2,4,4,-,5,3.88,보통
20210713,SF38,남해서부,거문도,20210715,감성돔,BP,13,3,0.2,0.2,0.3,5,24,25,25,1,25,25,28,5,1,2,4,4,-,5,3.64,보통
20210713,SF39,남해서부,거문도,20210715,우럭,RF,13,4,0.2,0.2,0.3,5,24,25,25,2,25,25,28,5,1,2,4,4,-,5,4.0,좋음
20210713,SF14,남해동부,거제도,20210715,우럭,RF,13,4,0.1,0.1,0.2,5,22,24,24,3,25,26,27,5,3,6,8,3,-,5,3.96,보통
20210713,SF11,황해중부,국화도,20210715,우럭,RF,13,4,0.1,0.1,0.2,5,20,20,21,4,25,25,30,5,1,3,5,4,-,5,4.4,좋음
20210713,SF56,제주도,김녕,20210715,벵에돔,OP,13,3,0.1,0.1,0.2,5,24,27,27,1,26,26,29,5,1,3,5,4,-,5,3.64,보통
20210713,SF57,제주도,김녕,20210715,농어,SB,13,2,0.1,0.1,0.2,5,24,27,27,2,26,26,29,5,1,3,5,4,-,5,3.68,보통
20210713,SF58,제주도,김녕,20210715,돌돔,RB,13,4,0.1,0.1,0.2,5,24,27,27,3,26,26,29,5,1,3,5,4,-,5,4.2,좋음
20210713,SF59,제주도,김녕,20210715,참돔,RP,13,2,0.1,0.1,0.2,5,24,27,27,2,26,26,29,5,1,3,5,4,-,5,3.68,보통
20210713,SF49,황해중부,모항항,20210715,우럭,RF,13,4,0.6,0.7,0.8,3,20,20,22,4,22,22,28,4,5,5,6,3,-,5,3.4,보통
20210713,SF50,황해중부,모항항,20210715,감성돔,BP,13,3,0.6,0.7,0.8,3,20,20,22,4,22,22,28,4,5,5,6,3,-,5,3.24,보통
20210713,SF51,황해중부,방포항,20210715,우럭,RF,13,4,0.4,0.4,0.5,4,21,22,23,3,23,23,28,4,3,4,6,3,-,5,3.56,보통
20210713,SF74,남해동부,부산남부,20210715,우럭,RF,13,4,0.3,0.4,0.4,4,20,20,22,4,27,28,31,5,2,3,4,4,-,5,4.04,좋음
20210713,SF75,남해동부,부산남부,20210715,감성돔,BP,13,3,0.3,0.4,0.4,4,20,20,22,4,27,28,31,5,2,3,4,4,-,5,3.88,보통
20210713,SF76,남해동부,부산남부,20210715,돌돔,RB,13,4,0.3,0.4,0.4,4,20,20,22,4,27,28,31,5,2,3,4,4,-,5,4.04,좋음
20210713,SF77,남해동부,부산남부,20210715,참돔,RP,13,2,0.3,0.4,0.4,4,20,20,22,5,27,28,31,5,2,3,4,4,-,5,3.92,보통
20210713,SF78,남해동부,부산남부,20210715,벵에돔,OP,13,3,0.3,0.4,0.4,4,20,20,22,5,27,28,31,5,2,3,4,4,-,5,4.08,좋음
20210713,SF79,남해동부,부산남부,20210715,농어,SB,13,2,0.3,0.4,0.4,4,20,20,22,5,27,28,31,5,2,3,4,4,-,5,3.92,보통
20210713,SF67,남해동부,부산동부,20210715,우럭,RF,13,4,0.2,0.2,0.3,5,21,22,23,3,25,25,30,5,3,4,5,4,-,5,4.2,좋음
20210713,SF68,남해동부,부산동부,20210715,감성돔,BP,13,3,0.2,0.2,0.3,5,21,22,23,3,25,25,30,5,3,4,5,4,-,5,4.04,좋음
20210713,SF69,남해동부,부산동부,20210715,참돔,RP,13,2,0.2,0.2,0.3,5,21,22,23,4,25,25,30,5,3,4,5,4,-,5,4.08,좋음
20210713,SF70,남해동부,부산동부,20210715,벵에돔,OP,13,3,0.2,0.2,0.3,5,21,22,23,4,25,25,30,5,3,4,5,4,-,5,4.24,좋음
20210713,SF71,남해동부,부산동부,20210715,농어,SB,13,2,0.2,0.2,0.3,5,21,22,23,4,25,25,30,5,3,4,5,4,-,5,4.08,좋음
20210713,SF60,남해동부,부산서부,20210715,우럭,RF,13,4,0.2,0.2,0.3,5,21,23,23,3,26,26,30,5,4,4,5,4,-,5,4.2,좋음
20210713,SF61,남해동부,부산서부,20210715,감성돔,BP,13,3,0.2,0.2,0.3,5,21,23,23,2,26,26,30,5,4,4,5,4,-,5,3.84,보통
20210713,SF62,남해동부,부산서부,20210715,돌돔,RB,13,4,0.2,0.2,0.3,5,21,23,23,5,26,26,30,5,4,4,5,4,-,5,4.6,좋음
20210713,SF63,남해동부,부산서부,20210715,참돔,RP,13,2,0.2,0.2,0.3,5,21,23,23,4,26,26,30,5,4,4,5,4,-,5,4.08,좋음
20210713,SF64,남해동부,부산서부,20210715,벵에돔,OP,13,3,0.2,0.2,0.3,5,21,23,23,3,26,26,30,5,4,4,5,4,-,5,4.04,좋음
20210713,SF65,남해동부,부산서부,20210715,농어,SB,13,2,0.2,0.2,0.3,5,21,23,23,3,26,26,30,5,4,4,5,4,-,5,3.88,보통
20210713,SF1,황해남부,상왕등도,20210715,감성돔,BP,13,3,0.1,0.1,0.2,5,22,23,24,2,24,24,26,5,4,4,5,4,-,5,3.84,보통
20210713,SF29,황해남부,상태도,20210715,농어,SB,13,2,0.3,0.4,0.4,4,22,22,24,4,25,25,28,5,5,6,7,3,-,5,3.48,보통
20210713,SF31,황해남부,상태도,20210715,참돔,RP,13,2,0.3,0.4,0.4,4,22,22,24,4,25,25,28,5,5,6,7,3,-,5,3.48,보통
20210713,SF32,황해남부,상태도,20210715,돌돔,RB,13,4,0.3,0.4,0.4,4,22,22,24,4,25,25,28,5,5,6,7,3,-,5,3.8,보통
20210713,SF33,황해남부,상태도,20210715,우럭,RF,13,4,0.3,0.4,0.4,4,22,22,24,3,25,25,28,5,5,6,7,3,-,5,3.6,보통
20210713,SF34,황해남부,상태도,20210715,감성돔,BP,13,3,0.3,0.4,0.4,4,22,22,24,3,25,25,28,5,5,6,7,3,-,5,3.44,보통
20210713,SF7,제주도,서귀포,20210715,벵에돔,OP,13,3,0.4,0.4,0.5,4,24,25,25,1,26,26,28,5,1,2,3,4,-,5,3.28,보통
