STN,NAME,DATE,AM/PM,TEMP_MIN,TEMP_AVE,TEMP_MAX,WIND_MIN,WIND_AVE,WIND_MAX,SKY,RAIN_AMT
TL1,우전마을,20210710,AM,25.0,26.0,27.0,4.1,4.4,4.7,3,0
TL1,우전마을,20210710,PM,26.0,26.7,27.0,4.7,4.9,5.3,3,0
TL1,우전마을,20210711,AM,25.0,26.0,27.0,4.0,4.5,4.9,4,0
TL1,우전마을,20210711,PM,26.0,27.0,28.0,4.0,4.5,4.9,3,17.9
TL1,우전마을,20210712,AM,26.0,27.0,28.0,5.4,5.6,5.7,1,0
TL1,우전마을,20210712,PM,27.0,27.7,28.0,5.4,5.7,6.0,1,0
TL2,백미리마을,20210710,AM,24.0,25.0,26.0,2.5,2.9,3.3,4,0
TL2,백미리마을,20210710,PM,25.0,26.0,27.0,3.3,3.7,4.0,4,4
TL2,백미리마을,20210711,AM,24.0,25.0,26.0,2.5,3.2,3.9,4,3
TL2,백미리마을,20210711,PM,26.0,26.3,27.0,2.5,3.2,4.4,4,0
TL2,백미리마을,20210712,AM,25.0,26.5,28.0,2.6,2.8,2.9,4,0
TL2,백미리마을,20210712,PM,28.0,28.3,29.0,2.6,3.8,4.7,4,0
TL3,문항마을,20210710,AM,26.0,27.0,28.0,2.1,3.0,3.8,4,0
TL3,문항마을,20210710,PM,27.0,27.7,28.0,2.5,3.3,3.8,4,0
TL3,문항마을,20210711,AM,26.0,26.5,27.0,4.3,4.6,4.9,4,0
TL3,문항마을,20210711,PM,27.0,27.7,29.0,4.9,5.8,6.4,4,0
TL3,문항마을,20210712,AM,28.0,28.5,29.0,4.3,4.7,5.0,1,0
TL3,문항마을,20210712,PM,28.0,29.0,30.0,4.9,5.2,5.8,3,0
TL4,전곡리마을,20210710,AM,24.0,25.0,26.0,2.7,3.0,3.2,4,0
TL4,전곡리마을,20210710,PM,25.0,26.0,27.0,3.2,3.7,4.1,4,0
TL4,전곡리마을,20210711,AM,25.0,25.5,26.0,2.7,3.4,4.1,4,1.5
TL4,전곡리마을,20210711,PM,25.0,26.0,27.0,2.7,3.5,4.7,4,0
TL4,전곡리마을,20210712,AM,25.0,26.5,28.0,2.8,3.0,3.1,4,0
TL4,전곡리마을,20210712,PM,27.0,27.7,28.0,2.8,4.1,4.9,4,0
TL5,만돌마을,20210710,AM,26.0,27.0,28.0,2.5,3.3,4.1,3,0
TL5,만돌마을,20210710,PM,27.0,27.7,28.0,4.1,4.4,4.9,3,0
TL5,만돌마을,20210711,AM,26.0,27.0,28.0,3.9,3.9,3.9,4,3.5
TL5,만돌마을,20210711,PM,27.0,27.7,28.0,3.6,4.0,4.4,4,11.8
TL5,만돌마을,20210712,AM,27.0,28.0,29.0,4.1,4.2,4.3,3,0
TL5,만돌마을,20210712,PM,28.0,29.0,30.0,4.3,4.6,4.8,3,0
TL6,하전마을,20210710,AM,26.0,27.5,29.0,2.2,3.0,3.7,3,0
TL6,하전마을,20210710,PM,27.0,28.0,29.0,3.7,4.0,4.4,3,0
TL6,하전마을,20210711,AM,26.0,27.0,28.0,3.8,3.8,3.9,4,5
TL6,하전마을,20210711,PM,27.0,27.7,28.0,3.5,3.8,4.1,4,15
TL6,하전마을,20210712,AM,27.0,28.5,30.0,3.6,3.7,3.8,3,0
TL6,하전마을,20210712,PM,29.0,29.7,30.0,3.8,4.1,4.3,3,0
TL7,궁평마을,20210710,AM,24.0,25.0,26.0,2.5,2.9,3.2,4,0
TL7,궁평마을,20210710,PM,25.0,26.0,27.0,3.2,3.7,4.3,4,4
TL7,궁평마을,20210711,AM,24.0,25.0,26.0,2.6,3.4,4.2,4,1.5
TL7,궁평마을,20210711,PM,25.0,26.0,27.0,2.6,3.4,4.5,4,0
TL7,궁평마을,20210712,AM,25.0,26.0,27.0,2.7,2.9,3.0,4,0
TL7,궁평마을,20210712,PM,27.0,27.3,28.0,2.7,3.9,4.7,4,0
TL8,신리마을,20210710,AM,25.0,26.0,27.0,3.5,3.6,3.8,4,0
TL8,신리마을,20210710,PM,26.0,27.0,28.0,3.8,4.2,4.5,4,0
TL8,신리마을,20210711,AM,25.0,26.0,27.0,3.9,4.0,4.1,4,0
TL8,신리마을,20210711,PM,27.0,27.3,28.0,3.9,4.5,5.2,4,0
TL8,신리마을,20210712,AM,26.0,27.0,28.0,3.0,3.4,3.7,3,0
TL8,신리마을,20210712,PM,27.0,27.7,28.0,3.7,3.8,3.9,3,0
TL9,월하성마을,20210710,AM,26.0,26.5,27.0,2.9,3.1,3.3,4,0
TL9,월하성마을,20210710,PM,25.0,26.3,27.0,3.3,4.2,4.9,3,0
TL9,월하성마을,20210711,AM,26.0,26.5,27.0,4.4,5.2,5.9,4,4.8
TL9,월하성마을,20210711,PM,26.0,26.7,27.0,3.7,4.2,4.6,3,14.8
TL9,월하성마을,20210712,AM,27.0,27.5,28.0,4.0,4.0,4.1,3,0
TL9,월하성마을,20210712,PM,27.0,27.7,28.0,4.1,4.7,5.5,1,0
TL10,선감마을,20210710,AM,25.0,26.0,27.0,2.8,3.0,3.2,4,0
TL10,선감마을,20210710,PM,26.0,27.0,28.0,3.2,3.7,4.0,4,0
TL10,선감마을,20210711,AM,25.0,26.0,27.0,2.5,3.2,4.0,4,1.5
TL10,선감마을,20210711,PM,26.0,26.7,27.0,2.5,3.3,4.6,4,3.5
TL10,선감마을,20210712,AM,26.0,27.0,28.0,2.7,2.9,3.1,4,0
TL10,선감마을,20210712,PM,28.0,28.3,29.0,2.7,4.0,4.9,4,0
TL11,선유도마을,20210710,AM,25.0,26.0,27.0,3.0,3.8,4.5,3,0
TL11,선유도마을,20210710,PM,25.0,26.0,27.0,4.5,5.3,6.5,3,0
TL11,선유도마을,20210711,AM,25.0,25.5,26.0,5.0,6.0,7.1,3,3.3
TL11,선유도마을,20210711,PM,25.0,25.7,26.0,4.7,4.9,5.0,3,18
TL11,선유도마을,20210712,AM,26.0,26.5,27.0,5.3,5.3,5.3,1,0
TL11,선유도마을,20210712,PM,26.0,26.7,27.0,5.3,6.6,7.4,1,0
TL12,무창포마을,20210710,AM,25.0,25.5,26.0,3.2,3.5,3.8,4,0
TL12,무창포마을,20210710,PM,25.0,25.7,26.0,3.8,4.4,4.9,4,0
TL12,무창포마을,20210711,AM,25.0,25.5,26.0,4.5,5.2,5.8,4,3
TL12,무창포마을,20210711,PM,25.0,25.7,26.0,3.9,4.4,4.7,3,21.9
TL12,무창포마을,20210712,AM,26.0,26.5,27.0,4.2,4.5,4.7,3,0
TL12,무창포마을,20210712,PM,26.0,26.7,27.0,4.1,4.7,5.4,3,0
TL13,돌머리마을,20210710,AM,26.0,27.0,28.0,2.7,3.4,4.0,4,0
TL13,돌머리마을,20210710,PM,27.0,27.7,28.0,4.0,4.3,4.9,4,0
TL13,돌머리마을,20210711,AM,25.0,26.5,28.0,2.9,3.2,3.5,4,0
TL13,돌머리마을,20210711,PM,28.0,28.3,29.0,3.2,3.7,4.3,4,16.7
TL13,돌머리마을,20210712,AM,27.0,28.0,29.0,3.8,3.8,3.9,3,0
TL13,돌머리마을,20210712,PM,28.0,29.0,30.0,3.9,4.2,4.4,3,0
TL14,모항마을,20210710,AM,25.0,26.0,27.0,2.4,3.2,4.0,3,0
TL14,모항마을,20210710,PM,26.0,26.7,27.0,4.0,4.4,4.9,3,0
TL14,모항마을,20210711,AM,25.0,26.0,27.0,4.0,4.2,4.4,3,5
TL14,모항마을,20210711,PM,26.0,26.7,27.0,3.7,4.0,4.3,3,14.8
TL14,모항마을,20210712,AM,26.0,27.0,28.0,4.1,4.2,4.3,3,0
TL14,모항마을,20210712,PM,27.0,27.7,28.0,4.3,4.7,4.9,1,0
TL15,종현마을,20210710,AM,25.0,25.5,26.0,3.1,3.2,3.3,4,0
TL15,종현마을,20210710,PM,25.0,26.0,27.0,3.1,3.8,4.2,4,2
TL15,종현마을,20210711,AM,25.0,25.5,26.0,3.0,3.8,4.5,4,0
TL15,종현마을,20210711,PM,25.0,25.7,26.0,2.8,3.6,5.1,3,3.5
TL15,종현마을,20210712,AM,25.0,26.0,27.0,3.1,3.4,3.6,4,0
TL15,종현마을,20210712,PM,27.0,27.3,28.0,3.1,4.4,5.1,4,0
TL16,수문마을,20210710,AM,26.0,27.0,28.0,3.1,3.4,3.7,4,0
TL16,수문마을,20210710,PM,27.0,28.0,29.0,3.7,4.0,4.2,4,0
TL16,수문마을,20210711,AM,26.0,27.0,28.0,3.4,3.5,3.5,4,0
TL16,수문마을,20210711,PM,28.0,28.7,30.0,3.4,3.9,4.5,4,7
TL16,수문마을,20210712,AM,27.0,28.5,30.0,2.9,3.2,3.6,3,0
TL16,수문마을,20210712,PM,29.0,29.7,30.0,3.5,3.6,3.7,3,0
TL17,신시도마을,20210710,AM,26.0,26.5,27.0,2.8,3.5,4.2,4,0
TL17,신시도마을,20210710,PM,25.0,26.3,27.0,4.2,5.1,6.2,3,0
TL17,신시도마을,20210711,AM,25.0,26.0,27.0,4.9,6.0,7.0,3,4.9
TL17,신시도마을,20210711,PM,26.0,26.7,27.0,4.6,4.8,5.0,3,18
TL17,신시도마을,20210712,AM,26.0,27.0,28.0,4.9,5.0,5.0,1,0
TL17,신시도마을,20210712,PM,27.0,27.7,28.0,4.9,6.1,6.9,1,0
TL18,대야도마을,20210710,AM,24.0,24.5,25.0,3.3,3.9,4.6,4,0
TL18,대야도마을,20210710,PM,24.0,25.0,26.0,4.6,4.9,5.3,4,0
TL18,대야도마을,20210711,AM,24.0,24.5,25.0,4.2,4.8,5.4,4,0
TL18,대야도마을,20210711,PM,24.0,25.0,26.0,4.2,4.5,5.0,4,14
TL18,대야도마을,20210712,AM,25.0,25.5,26.0,4.8,5.0,5.3,3,0
TL18,대야도마을,20210712,PM,25.0,25.7,26.0,4.6,5.1,5.3,3,0
TL19,장자도마을,20210710,AM,25.0,26.0,27.0,3.0,3.8,4.6,3,0
TL19,장자도마을,20210710,PM,25.0,26.0,27.0,4.6,5.4,6.5,3,0
TL19,장자도마을,20210711,AM,25.0,25.5,26.0,5.0,6.0,7.0,3,4.8
TL19,장자도마을,20210711,PM,25.0,25.7,26.0,4.7,4.9,5.0,3,18
TL19,장자도마을,20210712,AM,26.0,26.5,27.0,5.3,5.4,5.5,1,0
TL19,장자도마을,20210712,PM,26.0,26.7,27.0,5.5,6.6,7.3,1,0
TL20,다대마을,20210710,AM,24.0,25.0,26.0,1.9,2.5,3.0,4,0
TL20,다대마을,20210710,PM,25.0,25.7,26.0,3.0,4.1,5.6,4,0
TL20,다대마을,20210711,AM,24.0,24.5,25.0,5.9,5.9,5.9,4,0
TL20,다대마을,20210711,PM,25.0,25.3,26.0,5.9,6.2,6.9,4,0
TL20,다대마을,20210712,AM,25.0,26.0,27.0,4.9,5.0,5.1,1,0
TL20,다대마을,20210712,PM,26.0,26.7,27.0,4.6,4.9,5.1,1,0
TL21,냉천마을,20210710,AM,26.0,26.5,27.0,2.1,3.0,3.8,4,0
TL21,냉천마을,20210710,PM,27.0,27.3,28.0,2.6,3.3,3.8,4,0
TL21,냉천마을,20210711,AM,26.0,26.5,27.0,4.2,4.7,5.1,4,0
TL21,냉천마을,20210711,PM,27.0,27.3,28.0,5.1,5.9,6.6,4,0
TL21,냉천마을,20210712,AM,27.0,27.5,28.0,4.4,4.7,5.0,1,0
TL21,냉천마을,20210712,PM,27.0,28.0,29.0,4.8,5.2,5.8,3,0
TL22,사금마을,20210710,AM,26.0,27.0,28.0,3.6,3.8,4.1,4,0
TL22,사금마을,20210710,PM,27.0,27.7,28.0,4.1,4.4,4.7,4,0
TL22,사금마을,20210711,AM,27.0,28.0,29.0,3.7,3.8,3.9,4,3.5
TL22,사금마을,20210711,PM,28.0,29.0,30.0,3.7,4.4,5.1,4,3.5
TL22,사금마을,20210712,AM,28.0,29.0,30.0,3.2,3.5,3.8,1,0
TL22,사금마을,20210712,PM,29.0,29.7,30.0,3.8,3.8,3.8,3,0
